lat;lon;species;diameter;raster
-25.0079379233055;31.4990399110494;ca;2.425901;12220
-25.0083391871435;31.4992426515638;ca;2.881392;12220
-25.0086193620424;31.498845946879;ca;5.661688;12220
-25.008340109062;31.4987632158843;ca;5.211136;12220
-25.0085308916565;31.4987303325583;ca;4.485187;12220
-25.0080653604935;31.4994063034842;ca;4.477324;12220
-25.0077628904618;31.4989113246971;ca;1.070118;12220
-25.0079902158867;31.4986572655211;ca;5.79572;12220
-25.0080334391093;31.4989795761028;ca;4.702672;12220
-25.0083200014562;31.4990249944928;ca;5.176827;12220
-25.0081748903257;31.4988249926257;ca;3.544609;12220
-25.0086009629238;31.4992911054158;ca;4.478916;12220
-25.008256211649;31.4987213321093;ca;1.454796;12220
-25.0079660301544;31.499346173155;ca;4.915432;12220
-25.0085293140001;31.4993583407584;ca;3.79353;12220
-25.0086421243981;31.499057999436;ca;3.689356;12220
-25.0084689587037;31.4990496334692;ca;3.51243;12220
-25.0081982905842;31.4990309077055;ca;4.471162;12220
-25.0086472502446;31.4993090792516;ca;1.736144;12220
-25.0082123074502;31.4986023046204;ca;2.290658;12220
-25.0082901390778;31.4994890666538;ca;2.218682;12220
-25.0080455915748;31.498663135943;ca;4.593189;12220
-25.0085882530911;31.4987256218603;ca;5.62675;12220
-25.0080001348911;31.4994227052356;ca;2.262575;12220
-25.0085731354834;31.4995240898694;ca;1.171498;12220
-25.0081605768899;31.4988943177007;ca;5.477499;12220
-25.0078156506248;31.4990221268474;ca;5.599608;12220
-25.0084522195602;31.4991198331445;ca;1.721256;12220
-25.0084096162703;31.4994124978751;ca;4.279643;12220
-25.0077670793226;31.4989926074691;ca;4.047218;12220
-25.0085528516623;31.4989223499953;ca;3.783036;12220
-25.0079872689468;31.4987512569115;ca;2.330317;12220
-25.0086649451034;31.4986072050502;ca;5.006559;12220
-25.0078991551289;31.4990966728098;ca;2.866825;12220
-25.0086663193415;31.4990232063064;ca;18.36216;12220
-25.008539354056;31.4991049389674;ca;13.13913;12220
-25.008632160485;31.4989295482058;ca;13.86933;12220
-25.0087145585892;31.4985894723102;ca;15.55298;12220
-25.0085161700846;31.4992746059134;ca;17.98771;12220
-25.0080871281382;31.4988318153731;ca;13.15066;12220
-25.0085717094655;31.4986628031694;ca;15.69338;12220
-25.0078478633582;31.4995114447187;ca;17.50331;12220
-25.0083512155257;31.498993182029;ca;17.00911;12220
-25.0084384927453;31.4994049957511;ca;16.37185;12220
-25.0082821984642;31.4986848006213;ca;14.16584;12220
-25.0084227400808;31.4989343458316;ca;18.08407;12220
-25.0084094554283;31.4988813135614;ca;13.01967;12220
-25.0080045896197;31.4992838989665;ca;13.32372;12220
-25.0082934356486;31.4991860830959;ca;13.79882;12220
-25.008177052489;31.4990525386374;ca;13.39037;12220
-25.0083452325631;31.4989146323358;ca;18.45106;12220
-25.0083598074329;31.4989812774229;ca;13.62161;12220
-25.0077993801041;31.4995143120583;ca;13.42844;12220
-25.0083904417913;31.4992440274906;ca;13.80266;12220
-25.0080682782903;31.4987293169215;ca;14.77292;12220
-25.0083142576725;31.4993147278477;ca;14.6455;12220
-25.0079607924141;31.4988517245232;ca;14.68124;12220
-25.0079044097101;31.4988089492526;ca;17.41312;12220
-25.0082205319734;31.4991148302303;ca;17.53926;12220
-25.0083536790035;31.4987588886618;ca;17.9756;12220
-25.0080303118221;31.4987677965271;an;4.935432;12220
-25.0084289186668;31.4992538098581;an;2.770557;12220
-25.0084449500288;31.4986949397851;an;1.285781;12220
-25.008472550799;31.498940251044;an;2.809768;12220
-25.008291365172;31.4986904387956;an;4.922656;12220
-25.0080303053125;31.499188117072;an;2.623056;12220
-25.0082322173689;31.4988548798783;an;1.120947;12220
-25.0083799186091;31.4991615413676;an;2.168827;12220
-25.008470389308;31.4986546608895;an;3.770262;12220
-25.00823091521;31.4986506368878;an;3.043981;12220
-25.0082790713495;31.4992363260282;an;5.976716;12220
-25.0078870416908;31.499169026998;an;2.94878;12220
-25.0079354951246;31.4993802097066;an;1.297121;12220
-25.0077769737975;31.4986207830802;an;5.736061;12220
-25.0084955811093;31.4990863069914;an;2.472673;12220
-25.0078162998638;31.4986353231225;an;3.191251;12220
-25.0082683974137;31.4992491636024;an;4.761761;12220
-25.0081004033072;31.4993524566238;an;4.112505;12220
-25.0083670700545;31.4990280984337;an;5.601417;12220
-25.0084824828756;31.4989869712925;an;5.171573;12220
-25.0078062447761;31.498909605961;an;3.41399;12220
-25.0078989894224;31.4990517100113;an;2.784928;12220
-25.0077777312199;31.4994973749893;an;4.089877;12220
-25.0079601127901;31.498604110994;an;3.836301;12220
-25.0082040997798;31.4993267133504;an;5.738538;12220
-25.0086644284625;31.4987102276674;an;2.140482;12220
-25.0084649474067;31.4995070199745;an;3.185596;12220
-25.0085895746761;31.4986233649668;an;2.670879;12220
-25.008646255377;31.4992754923398;an;1.277701;12220
-25.0078574431495;31.4991627757751;an;5.100253;12220
-25.008098211649;31.499290157961;an;2.838322;12220
-25.0087006978768;31.4987042894107;an;1.819556;12220
-25.0085222722601;31.4990083780975;an;3.671253;12220
-25.0083631198184;31.4995335496649;an;2.883152;12220
-25.0085716534332;31.4990222562147;an;2.28318;12220
-25.0086583732901;31.4991422805737;an;5.223246;12220
-25.0084854473656;31.4994745636292;an;1.818949;12220
-25.0079289808312;31.4994842341635;an;1.94509;12220
-25.0083188075227;31.4988361772336;an;1.875929;12220
-25.0080706536152;31.4994430743944;an;3.483471;12220
-25.0081414460005;31.4992385778012;an;1.945099;12220
-25.0085553307021;31.4992907184725;an;2.835694;12220
-25.0081730033345;31.4993428189408;an;2.350635;12220
-25.0086688992122;31.4986586229058;an;4.450721;12220
-25.0083917316564;31.499156944027;an;2.674363;12220
-25.0081085135365;31.4994493446855;an;5.881758;12220
-25.008219071606;31.4986513030193;an;4.618135;12220
-25.0079521355917;31.4995103819504;an;4.573904;12220
-25.007878405864;31.4986727911833;an;2.780617;12220
-25.0085127576836;31.4993829198923;an;3.979936;12220
-25.0079859338547;31.4995000806519;an;1.759352;12220
-25.0080626264451;31.4987577900581;an;1.37009;12220
-25.0080193121541;31.4987387454225;an;4.211149;12220
-25.0085461461735;31.4993371475666;an;5.555571;12220
-25.0081332740684;31.4994180023356;an;1.046124;12220
-25.0080351643393;31.4991105436788;an;4.216073;12220
-25.0078916454999;31.4987594620327;an;2.991664;12220
-25.0084532443002;31.4990737893906;an;2.199967;12220
-25.0085923174706;31.4988328053703;an;5.38311;12220
-25.0083713077916;31.4990473644295;an;5.138241;12220
-25.0083255727841;31.4992761630194;an;3.38475;12220
-25.0079218933755;31.4994597945153;an;3.236864;12220
-25.0082444018979;31.4993839891897;an;5.91226;12220
-25.0078889490625;31.4990136763285;an;1.222762;12220
-25.0085627972791;31.4989492613339;an;2.242662;12220
-25.0081442281759;31.4988965037494;an;1.317383;12220
-25.0082362537749;31.4994358447066;an;4.884112;12220
-25.0078522955513;31.4988276230984;an;2.654448;12220
-25.0083523282572;31.4987505824573;an;3.508048;12220
-25.0085768540738;31.4988719921151;an;3.139116;12220
-25.008290032332;31.4994160176331;an;1.350725;12220
-25.0081259727788;31.4987444568574;an;2.015937;12220
-25.0080636362206;31.4994664429197;an;5.392924;12220
-25.0086025996876;31.4987516849626;an;4.320917;12220
-25.0082111109578;31.4992639083803;an;1.12269;12220
-25.0083917501276;31.4990968741636;an;2.41063;12220
-25.0081416332422;31.4994766394135;an;4.93038;12220
-25.0086494988106;31.4989408492748;an;1.06588;12220
-25.0079163129431;31.4986654681;an;5.233125;12220
-25.0080622944103;31.4988088148171;an;3.878415;12220
-25.0078524867525;31.4991284890625;an;4.270418;12220
-25.0084858249775;31.4987251126388;an;4.569982;12220
-25.0083621543133;31.4988936714241;an;2.052487;12220
-25.0080789356267;31.4993500647478;an;3.770373;12220
-25.0083012925146;31.4993394216291;an;5.527328;12220
-25.0078853693804;31.4991291839373;an;1.564582;12220
-25.0082154883784;31.4992938791227;an;1.849233;12220
-25.0085445005433;31.4992274077838;an;2.336772;12220
-25.0086433582644;31.4993621243964;an;5.024305;12220
-25.0086326780607;31.4991659959745;an;5.630672;12220
-25.0077629608184;31.4988415098128;an;4.688917;12220
-25.0085525831969;31.4991990613264;an;4.000072;12220
-25.0078350543663;31.4986052883853;an;3.416582;12220
-25.0085712902344;31.499159579111;an;1.798581;12220
-25.0078709669666;31.4994300334857;an;4.698043;12220
-25.0077631057414;31.4985902496334;an;5.621522;12220
-25.0083293848849;31.499047037528;an;2.141263;12220
-25.0085402698484;31.4993742733651;an;5.721255;12220
-25.0083389598697;31.4992083036026;an;5.698982;12220
-25.008697488607;31.4987057228543;an;2.570906;12220
-25.0079324431183;31.4986718863579;an;2.567746;12220
-25.0086312639537;31.4986718104007;an;2.748813;12220
-25.0085790322154;31.498944776407;an;3.658573;12220
-25.0085621619152;31.4988333671393;an;4.722178;12220
-25.0081412289828;31.4991746902168;an;4.270566;12220
-25.008035419706;31.498789863523;an;3.23556;12220
-25.0083430325913;31.4985865992438;an;3.835611;12220
-25.0085922442077;31.4994048976984;an;1.20432;12220
-25.0084671294771;31.4992329208491;an;3.86133;12220
-25.008112077966;31.4992376101345;an;3.184992;12220
-25.0084304833082;31.4995247596551;an;1.392093;12220
-25.0085279241551;31.4990038281175;an;2.67935;12220
-25.0086927682677;31.4992669364156;an;3.488363;12220
-25.0077869559843;31.4990673135526;an;5.5237;12220
-25.0082582388903;31.4988035090931;an;2.377832;12220
-25.0085073054782;31.4994877005368;an;4.699072;12220
-25.0078688991928;31.4991336004156;an;5.244516;12220
-25.0082405538176;31.4991898916451;an;1.997453;12220
-25.0085977255986;31.4991131776702;an;3.983113;12220
-25.0078438797493;31.4989367019084;an;2.913733;12220
-25.0080867091425;31.499496345901;an;2.803194;12220
-25.0086715492487;31.4987537266496;an;3.830143;12220
-25.0085713244048;31.4994543827691;an;2.70433;12220
-25.0083812144256;31.4994328273472;an;5.20151;12220
-25.0086211070097;31.4990617679789;an;3.761619;12220
-25.0082944970661;31.4987314591492;an;1.550624;12220
-25.0077873609976;31.4990036517088;an;5.21367;12220
-25.0082964810348;31.4992727828558;an;5.378239;12220
-25.0078140506696;31.4986634563898;an;1.315245;12220
-25.0077871963873;31.4992818601763;an;4.283572;12220
-25.0083912249184;31.4990916604866;an;11.52459;12220
-25.0083468909588;31.4991036879201;an;11.4787;12220
-25.0082464259308;31.4992324416761;an;11.19999;12220
-25.0079063873712;31.4993571833054;an;13.26623;12220
-25.0084512778451;31.4993534852044;an;14.50965;12220
-25.007780220788;31.4986581019807;an;13.20421;12220
-25.0081035953608;31.4987214968359;an;16.46789;12220
-25.0085591989114;31.4991637138796;tt;1.941446;12220
-25.0081608346763;31.4986163672447;tt;1.525802;12220
-25.0083560323542;31.4989228144829;tt;1.811718;12220
-25.0079786652826;31.4994221235631;tt;4.049729;12220
-25.0080052521163;31.4986083655092;tt;4.225911;12220
-25.0084903932297;31.4988663104768;tt;3.234244;12220
-25.0078905266823;31.4991395575749;tt;3.449373;12220
-25.0081227973103;31.4989251065003;tt;3.54974;12220
-25.0085683273582;31.4988414846257;tt;2.900087;12220
-25.0078657756909;31.4990241373317;tt;3.510482;12220
-25.0079150099947;31.4993759712013;tt;2.224667;12220
-25.0083892614105;31.4991656880613;tt;1.4247;12220
-25.0079901621627;31.4988506071332;tt;2.30415;12220
-25.0078701841261;31.4987122816753;tt;3.398141;12220
-25.0081583232414;31.4992406448332;tt;4.36682;12220
-25.0082662046277;31.4987128858597;tt;5.168489;12220
-25.0079788711447;31.4986250166514;tt;3.731212;12220
-25.0085344332893;31.4987540818976;tt;4.718151;12220
-25.0084458597985;31.4990740744299;tt;4.134277;12220
-25.0086639832606;31.4986623465056;tt;3.455144;12220
-25.0085797954033;31.4990965918066;tt;5.23595;12220
-25.0078197627384;31.4987554726146;tt;2.595061;12220
-25.0084988190703;31.4990718733213;tt;4.382389;12220
-25.0086555280772;31.4994882429141;tt;5.874158;12220
-25.0083103163091;31.4989508378343;tt;1.354357;12220
-25.0081321913677;31.4991224487672;tt;2.834568;12220
-25.0084217187289;31.4995355346019;tt;1.085764;12220
-25.0085334859318;31.4990420258873;tt;5.848755;12220
-25.0080374595478;31.4992949950181;tt;2.628504;12220
-25.0078930812727;31.4987759466272;tt;4.98929;12220
-25.0083353437102;31.498589552646;tt;3.103607;12220
-25.0078627792951;31.4989353391759;tt;2.947737;12220
-25.0086663506231;31.4987697762991;tt;1.445679;12220
-25.0087098422461;31.499229626875;tt;1.655012;12220
-25.008539156458;31.4986009446273;tt;4.922544;12220
-25.0078385300452;31.4986336453124;tt;4.868654;12220
-25.0085290225163;31.4994875313687;tt;5.3159;12220
-25.0086202821412;31.4989975951986;tt;1.232694;12220
-25.0084503543061;31.4994203127319;tt;1.520532;12220
-25.0085456057791;31.4989699992519;tt;5.161758;12220
-25.0082949753386;31.4986984655582;tt;4.099629;12220
-25.0081136352111;31.4986994568273;tt;4.423508;12220
-25.0080365284074;31.4986195956304;tt;5.733178;12220
-25.0080624423419;31.4988332672392;tt;5.012711;12220
-25.0078621718301;31.4990584388216;tt;1.086167;12220
-25.0078005087064;31.4993131805461;tt;1.16862;12220
-25.0081888266468;31.4994455312178;tt;1.091006;12220
-25.0082268124363;31.4987559194134;tt;4.393847;12220
-25.0082366271896;31.4990319105149;tt;3.836648;12220
-25.0082567809997;31.4988365301764;tt;4.609007;12220
-25.0083354190629;31.4988167444845;tt;1.311521;12220
-25.0085816068836;31.4987087494426;tt;1.719211;12220
-25.0080058091313;31.4988019370128;tt;2.187833;12220
-25.0081900506226;31.498752450018;tt;4.50826;12220
-25.0081770834425;31.4989937855724;tt;2.160217;12220
-25.0081803701394;31.4993974401024;tt;3.566873;12220
-25.0085875467709;31.4987681130665;tt;3.523132;12220
-25.0082928767505;31.4994796000924;tt;3.756576;12220
-25.0080538443344;31.4992526939637;tt;5.012833;12220
-25.0084348492977;31.4993141526816;tt;5.361067;12220
-25.0081484523447;31.4988639468817;tt;5.756473;12220
-25.0087061201598;31.4993946021274;tt;1.434679;12220
-25.0081529814796;31.4987416648558;tt;4.915419;12220
-25.0081151140485;31.4995011419272;tt;1.697788;12220
-25.0080730342353;31.499393774129;tt;3.680553;12220
-25.008234632738;31.4991559687657;tt;3.993066;12220
-25.0080912563424;31.4994660637502;tt;2.782606;12220
-25.0077815136119;31.4991831003893;tt;5.481231;12220
-25.0079823401625;31.4991623757792;tt;2.131301;12220
-25.0086028865173;31.4989623539118;tt;2.253784;12220
-25.0081141587441;31.4990391210602;tt;4.178931;12220
-25.0085974512812;31.4988357135672;tt;3.344336;12220
-25.0084822304164;31.4988058545844;tt;1.067764;12220
-25.0077903773927;31.4993199083824;tt;3.088006;12220
-25.0083495025952;31.4989118180701;tt;1.78654;12220
-25.0085449269642;31.4987778281182;tt;3.191075;12220
-25.0086691899684;31.4987682795104;tt;2.1855;12220
-25.0085175561466;31.4989239747555;tt;1.188592;12220
-25.0083836128638;31.4995385852218;tt;2.724637;12220
-25.0078474739443;31.4994579059084;tt;3.965731;12220
-25.0080063782475;31.4991580911598;tt;3.79447;12220
-25.0084204126875;31.4990270863044;tt;2.378544;12220
-25.0082496332044;31.4991672587213;tt;2.634215;12220
-25.0082520998844;31.4991648740846;tt;5.00932;12220
-25.0083276818948;31.498910405904;tt;5.293639;12220
-25.0078874515494;31.4986147362754;tt;1.210968;12220
-25.00795988252;31.499503777091;tt;4.021389;12220
-25.0085316911742;31.4990158728503;tt;1.418436;12220
-25.0080285547674;31.4994121654283;tt;5.432134;12220
-25.0078445174113;31.4994754014873;tt;3.458158;12220
-25.0082769055092;31.4992428517634;tt;4.880667;12220
-25.0084524859719;31.498869137696;tt;3.864911;12220
-25.008502263048;31.4989407502475;tt;1.509484;12220
-25.0084211935166;31.4993089922136;tt;4.504159;12220
-25.0084983611399;31.4986132138922;tt;4.731139;12220
-25.0078128421122;31.4987944110136;tt;3.669955;12220
-25.0082579506377;31.4991731184806;tt;1.413661;12220
-25.0082205342577;31.4994409010251;tt;1.885615;12220
-25.0084571231365;31.4992396513382;tt;2.427571;12220
-25.0079051648803;31.4988597504785;tt;3.570381;12220
-25.0081601307648;31.4992290991377;tt;4.682439;12220
-25.0083629614457;31.4991293554396;tt;1.22479;12220
-25.0078931655761;31.4995007775194;tt;4.554059;12220
-25.0086662668381;31.4990573542703;tt;3.700719;12220
-25.0085581167041;31.4988496395654;tt;4.741743;12220
-25.0084943752904;31.4987112483457;tt;2.816319;12220
-25.0085279347098;31.4994098586345;tt;4.852038;12220
-25.0085329388522;31.4993375229308;tt;5.483819;12220
-25.008012756702;31.4990681340446;tt;3.180486;12220
-25.0077993029303;31.4994451551087;tt;5.636084;12220
-25.0081517152199;31.4993551749578;tt;5.243534;12220
-25.008083163444;31.4986718986651;tt;5.032519;12220
-25.0079690322804;31.4991693638988;tt;5.629851;12220
-25.0078482054757;31.4991577710367;tt;2.120054;12220
-25.0085312465069;31.4995108533737;tt;3.439278;12220
-25.008533862903;31.4991118703088;tt;2.370145;12220
-25.0084801192992;31.4989844675894;tt;4.763344;12220
-25.0086929935943;31.4986392888714;tt;1.756802;12220
-25.0087109806239;31.4988930570594;tt;5.316867;12220
-25.0081596726971;31.4988763987733;tt;1.540425;12220
-25.0085353718883;31.4988379216414;tt;4.198557;12220
-25.0084074651289;31.499445827148;tt;5.003782;12220
-25.0081836520952;31.4987629968003;tt;3.596179;12220
-25.0082630858704;31.4991558452022;tt;4.703475;12220
-25.0085591123928;31.4993732169855;tt;4.612219;12220
-25.0085479321042;31.4990319761929;tt;4.842359;12220
-25.0077823304533;31.499483854349;tt;3.58435;12220
-25.0087080246718;31.4994433065448;tt;4.591029;12220
-25.0085601349917;31.4990001358725;tt;1.383971;12220
-25.007986109374;31.4988901538652;tt;1.359649;12220
-25.0081434439378;31.4992226983613;tt;5.092964;12220
-25.0085839102024;31.4989267433973;tt;3.498619;12220
-25.0083351718388;31.4988855779782;tt;4.846668;12220
-25.007838022301;31.4995114965106;tt;4.138484;12220
-25.0084409962187;31.4991761098495;tt;4.086614;12220
-25.0077688484552;31.4990884929674;tt;1.921891;12220
-25.0084448850199;31.4989900404695;tt;4.175577;12220
-25.0083984227567;31.4989383138412;tt;2.43145;12220
-25.0082177238835;31.4988737666031;tt;2.058905;12220
-25.0086463874851;31.4991657219432;tt;1.866804;12220
-25.0078067229835;31.4988306548262;tt;2.798909;12220
-25.0077638256883;31.4988656541444;tt;2.496733;12220
-25.0086992182379;31.4989995873423;tt;3.514514;12220
-25.0078156585546;31.4992546151601;tt;4.029473;12220
-25.008339297477;31.4994469484829;tt;3.674737;12220
-25.0084409302541;31.4994179350973;tt;1.071755;12220
-25.0080876271331;31.4986867123851;tt;3.980223;12220
-25.0078897644221;31.4992960834924;tt;5.445281;12220
-25.0084631110429;31.4986441579051;tt;3.542713;12220
-25.0085234927618;31.4992687460819;tt;4.574114;12220
-25.0079946254306;31.4994168536394;tt;5.426466;12220
-25.0084649990885;31.4991512131153;tt;5.349506;12220
-25.0082376173906;31.4994996045852;tt;2.359154;12220
-25.0085687473217;31.4995414802374;tt;5.21109;12220
-25.0084335600527;31.4990388733243;tt;5.967254;12220
-25.0077882381875;31.4987378551449;tt;2.634767;12220
-25.008526755164;31.4991014181792;tt;4.567989;12220
-25.007767166377;31.4988502640666;tt;5.433274;12220
-25.0080963558378;31.4990761034148;tt;5.697249;12220
-25.0085950931676;31.4988634451139;tt;2.114511;12220
-25.0082604135948;31.4988710870637;tt;2.842039;12220
-25.0084602777948;31.4994451893264;tt;3.241049;12220
-25.0080494724822;31.4989078277225;tt;3.905959;12220
-25.00848064695;31.4993628522825;tt;1.417167;12220
-25.0083056919131;31.4995267252846;tt;2.897798;12220
-25.0078310623572;31.4988687769522;tt;5.391745;12220
-25.0084600169506;31.4991030072711;tt;1.962225;12220
-25.0079381212507;31.4994972461199;tt;4.349824;12220
-25.0081926784753;31.4994544205473;tt;4.345782;12220
-25.0082096735556;31.4990455713999;tt;2.681759;12220
-25.0086586460482;31.4992129959583;tt;4.270291;12220
-25.0081975527537;31.4994399163926;tt;1.578836;12220
-25.008425707226;31.4989510585455;tt;5.265125;12220
-25.0077632280134;31.498889561152;tt;1.860241;12220
-25.0082125453304;31.4989638507104;tt;3.372445;12220
-25.0085322091548;31.4991315744193;tt;4.629108;12220
-25.0079956712189;31.4986058129477;tt;5.522652;12220
-25.0081576479036;31.4994579270557;tt;3.263851;12220
-25.008200972251;31.4993135710451;tt;3.452779;12220
-25.0082359656346;31.4993798073819;tt;4.234491;12220
-25.0083032245363;31.4989531623067;tt;1.99752;12220
-25.0079363872376;31.4992394689023;tt;5.647645;12220
-25.007795345384;31.4985878123997;tt;1.910914;12220
-25.0086790911927;31.4993804010522;tt;2.953185;12220
-25.008168783493;31.4986891202412;tt;4.461977;12220
-25.0081233319726;31.4986179870553;tt;3.138564;12220
-25.0080686109506;31.4994355405666;tt;2.797117;12220
-25.008419878656;31.4988352250619;tt;1.778135;12220
-25.0080452565901;31.4990240254963;tt;3.892287;12220
-25.0084253415927;31.4988017815351;tt;2.13774;12220
-25.0081451531504;31.4992806916608;tt;5.205369;12220
-25.0082739864803;31.4988713594633;tt;2.948125;12220
-25.0084556229691;31.4993896744139;tt;4.72046;12220
-25.0078267803956;31.4994908789838;tt;1.256602;12220
-25.0085546619198;31.4986613775509;tt;5.76347;12220
-25.0084788610634;31.4992714721768;tt;4.005374;12220
-25.0083407884926;31.49898839515;tt;4.691601;12220
-25.008180067578;31.4993469758798;tt;3.128191;12220
-25.0083810095843;31.4992881618323;tt;2.803129;12220
-25.0083298393077;31.4989297178888;tt;3.436154;12220
-25.0083551436096;31.4986388166578;tt;3.42471;12220
-25.0084442961896;31.4987625868043;tt;5.987375;12220
-25.0082571833092;31.4992929386599;tt;5.527726;12220
-25.0079196471356;31.4991080138476;tt;1.055893;12220
-25.0081727056978;31.4994931915703;tt;3.476964;12220
-25.0082450500313;31.4995126905052;tt;3.905168;12220
-25.0084088920749;31.4986217216725;tt;5.278696;12220
-25.0082133002363;31.49908174905;tt;3.594306;12220
-25.0083975044446;31.4992287593139;tt;3.674393;12220
-25.0080838147091;31.4988837053439;tt;5.338104;12220
-25.0077921048348;31.4990136995425;tt;3.135539;12220
-25.0085457528772;31.4990672792369;tt;2.314647;12220
-25.0078227041272;31.4994116878036;tt;2.900636;12220
-25.0081501911471;31.4994260516221;tt;3.790555;12220
-25.0080869303566;31.4990199382519;tt;3.562259;12220
-25.0083809985606;31.4993160429873;tt;5.862687;12220
-25.0083505284541;31.4986594656967;tt;1.212363;12220
-25.0085739351318;31.4994318578888;tt;2.211611;12220
-25.0083432042269;31.4986456154471;tt;1.286284;12220
-25.0081338630079;31.4986856563827;tt;3.001944;12220
-25.0081227701024;31.4986480853351;tt;4.858504;12220
-25.0081310373731;31.4986228337014;tt;4.583763;12220
-25.0083473364941;31.4994264272332;tt;4.079403;12220
-25.0081017648048;31.499267827152;tt;5.652894;12220
-25.0085489100908;31.4995022637196;tt;2.095852;12220
-25.0086744604828;31.4993473312014;tt;2.119992;12220
-25.0085251049978;31.499322216712;tt;1.713108;12220
-25.0082833489752;31.4987147858357;tt;4.4871;12220
-25.0086310811914;31.4994313751079;tt;3.844222;12220
-25.0083107865122;31.4991795688944;tt;4.141933;12220
-25.0084266564969;31.4991477317057;tt;1.464736;12220
-25.0082275213203;31.4988401555532;tt;2.497481;12220
-25.0083716398666;31.4986035728171;tt;3.419692;12220
-25.0080907351129;31.4989422117193;tt;1.928586;12220
-25.0087008123478;31.4991647042148;tt;1.020485;12220
-25.0084221379662;31.4994329227069;tt;5.838098;12220
-25.0086798567255;31.499475221419;tt;5.42497;12220
-25.0084975549143;31.4993956098705;tt;4.622529;12220
-25.0079785425777;31.498588452934;tt;3.532845;12220
-25.0082212906575;31.4992672166778;tt;3.492042;12220
-25.0084233051126;31.4991864840943;tt;3.257801;12220
-25.008211746344;31.4989775448006;tt;3.773844;12220
-25.0079745424506;31.4986122008566;tt;3.228942;12220
-25.0083972665046;31.4991704024188;tt;3.603177;12220
-25.0078487325033;31.4989299470974;tt;3.278829;12220
-25.0078077765697;31.4992966434836;tt;3.22675;12220
-25.0082285659651;31.4994339991442;tt;3.789201;12220
-25.0081718917037;31.4987026142981;tt;5.600791;12220
-25.0081855489207;31.4991318313128;tt;2.086761;12220
-25.0085549940773;31.4993902900447;tt;2.577947;12220
-25.0082008969821;31.4991293219535;tt;1.401145;12220
-25.0078832993871;31.4992491044303;tt;3.070213;12220
-25.0084751838635;31.4987699596324;tt;5.668651;12220
-25.0085072778967;31.4994955045982;tt;1.804683;12220
-25.0080681776996;31.4992883499023;tt;3.677572;12220
-25.0078845549334;31.4991629083361;tt;5.898862;12220
-25.0082872761743;31.4990335538056;tt;1.45804;12220
-25.0087166948102;31.4987047042868;tt;1.055379;12220
-25.0085583849762;31.4994398043084;tt;3.190117;12220
-25.0082364292934;31.4989262841631;tt;4.203277;12220
-25.0084723388994;31.4991495544414;tt;1.015004;12220
-25.0082360102179;31.499004835915;tt;3.869288;12220
-25.0082081962362;31.4986247819269;tt;1.351154;12220
-25.0086066123581;31.4988560047609;tt;5.162464;12220
-25.008587460897;31.4990003753148;tt;4.698062;12220
-25.0078886937035;31.4993889189031;tt;4.243848;12220
-25.0078162907508;31.4993660047288;tt;3.191906;12220
-25.008419836094;31.4991227999977;tt;5.784416;12220
-25.0078829193269;31.4991432243957;tt;2.23173;12220
-25.0084910352392;31.4990280757983;tt;2.34712;12220
-25.0080659494571;31.4988856589479;tt;1.965143;12220
-25.008454278294;31.4987361954921;tt;1.592587;12220
-25.0077985767387;31.4989383238164;tt;5.77661;12220
-25.0079024046574;31.4994477404105;tt;4.220204;12220
-25.008511249955;31.4992674141683;tt;1.72352;12220
-25.008381446654;31.4991512703057;tt;1.496724;12220
-25.0081322914554;31.4987872526592;tt;4.730174;12220
-25.0082865779854;31.4993575995372;tt;3.410858;12220
-25.0081083556849;31.4986967078541;tt;2.196874;12220
-25.0078072755481;31.4994009051035;tt;5.158704;12220
-25.0085883191476;31.4986181982318;tt;1.540401;12220
-25.008621158736;31.4991037669747;tt;3.601441;12220
-25.0081570819976;31.4992521264412;tt;2.73123;12220
-25.0082172601974;31.4987605967242;tt;4.246924;12220
-25.0084461816086;31.4994385095507;tt;2.962575;12220
-25.0082427206743;31.4992512465769;tt;2.546194;12220
-25.0081696355801;31.499279047569;tt;5.91849;12220
-25.0087018789089;31.4994676419054;tt;1.264442;12220
-25.0082265369437;31.498759059314;tt;5.761585;12220
-25.0085378005248;31.4994810986308;tt;3.456111;12220
-25.0079057758814;31.4988540951557;tt;1.110177;12220
-25.0077715720184;31.4993663571669;tt;4.221182;12220
-25.0077917741222;31.4988367759936;tt;1.593702;12220
-25.0082507609972;31.4991305019844;tt;2.568398;12220
-25.0082420690441;31.4987436319426;tt;5.538289;12220
-25.0086544474873;31.4995399151008;tt;5.969152;12220
-25.0078822468262;31.4992690003572;tt;5.680081;12220
-25.0078393430893;31.4986432367649;tt;1.670128;12220
-25.0084581537084;31.4986763927415;tt;1.70338;12220
-25.0080012545824;31.4993339070753;tt;2.847586;12220
-25.0082296638457;31.4991203188097;tt;18.73644;12220
-25.0084277910243;31.4993025305011;tt;18.95454;12220
-25.007833380649;31.4992251948299;tt;19.69382;12220
-25.0085079416856;31.4988832957041;tt;19.43896;12220
-25.0086852550572;31.498622319544;tt;18.21477;12220
-25.0083890528383;31.4994689297618;tt;21.94325;12220
-25.0081779986198;31.499485644303;tt;21.34525;12220
-25.0077633761894;31.4987982726073;tt;20.29845;12220
-25.0085836805971;31.4989628117173;tt;22.41709;12220
-25.0078994762337;31.4986470006304;tt;20.48744;12220
